,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,false_positive_rate,threshold
27,1906.0,2553.0,19.0,736.0,0.9901298880577087,0.7214231491088867,0.8346835970878601,0.007387247402220964,0.05405405405405406
28,1925.0,2553.0,19.0,717.0,0.9902263283729553,0.7286146879196167,0.8395115733146667,0.007387247402220964,0.056056056056056056
29,1945.0,2553.0,19.0,697.0,0.9903258681297302,0.7361847162246704,0.844550609588623,0.007387247402220964,0.058058058058058054
30,1972.0,2550.0,22.0,670.0,0.9889668822288513,0.746404230594635,0.8507333993911743,0.00855365488678217,0.06006006006006006
31,1988.0,2550.0,22.0,654.0,0.9890547394752502,0.752460241317749,0.8546861410140991,0.00855365488678217,0.062062062062062065
32,2004.0,2550.0,22.0,638.0,0.9891411662101746,0.758516252040863,0.8586118221282959,0.00855365488678217,0.06406406406406406
33,2017.0,2550.0,22.0,625.0,0.9892104268074036,0.7634367942810059,0.861781656742096,0.00855365488678217,0.06606606606606606
34,2028.0,2550.0,22.0,614.0,0.9892683029174805,0.7676002979278564,0.8644501566886902,0.00855365488678217,0.06806806806806806
35,2039.0,2548.0,24.0,603.0,0.9883664846420288,0.771763801574707,0.8667374849319458,0.00933125987648964,0.07007007007007007
36,2054.0,2548.0,24.0,588.0,0.9884504079818726,0.7774413228034973,0.8703389763832092,0.00933125987648964,0.07207207207207207
37,2062.0,2547.0,25.0,580.0,0.9880210757255554,0.7804693579673767,0.8720659613609314,0.009720061905682087,0.07407407407407407
38,2074.0,2547.0,25.0,568.0,0.9880895614624023,0.785011351108551,0.8749209046363831,0.009720061905682087,0.07607607607607608
39,2088.0,2546.0,26.0,554.0,0.9877010583877563,0.7903103828430176,0.8780487775802612,0.01010886486619711,0.07807807807807808
40,2095.0,2546.0,26.0,547.0,0.9877416491508484,0.7929598689079285,0.8796976804733276,0.01010886486619711,0.08008008008008008
41,2104.0,2544.0,28.0,538.0,0.9868667721748352,0.7963663935661316,0.8814411163330078,0.01088646985590458,0.08208208208208208
42,2117.0,2543.0,29.0,525.0,0.9864864945411682,0.8012868762016296,0.8842940926551819,0.011275271885097027,0.08408408408408408
43,2127.0,2542.0,30.0,515.0,0.9860917925834656,0.8050718903541565,0.8864346742630005,0.011664074845612049,0.08608608608608609
44,2134.0,2542.0,30.0,508.0,0.986136794090271,0.8077214360237122,0.8880565762519836,0.011664074845612049,0.08808808808808809
45,2141.0,2542.0,30.0,501.0,0.9861814975738525,0.810370922088623,0.8896738290786743,0.011664074845612049,0.09009009009009009
46,2152.0,2541.0,31.0,490.0,0.9857993721961975,0.8145344257354736,0.8920207023620605,0.012052876874804497,0.0920920920920921
47,2155.0,2541.0,31.0,487.0,0.9858188629150391,0.8156699538230896,0.8927091956138611,0.012052876874804497,0.0940940940940941
48,2165.0,2541.0,31.0,477.0,0.9858834147453308,0.8194549679756165,0.8949979543685913,0.012052876874804497,0.0960960960960961
49,2179.0,2541.0,31.0,463.0,0.9859728217124939,0.824753999710083,0.8981863260269165,0.012052876874804497,0.0980980980980981
50,2186.0,2541.0,31.0,456.0,0.9860171675682068,0.8274034857749939,0.8997735977172852,0.012052876874804497,0.10010010010010009
51,2194.0,2541.0,31.0,448.0,0.9860674142837524,0.8304315209388733,0.9015820622444153,0.012052876874804497,0.1021021021021021
52,2205.0,2540.0,32.0,437.0,0.9856951236724854,0.8345950245857239,0.9038737416267395,0.012441679835319519,0.1041041041041041
53,2211.0,2540.0,32.0,431.0,0.9857333898544312,0.836866021156311,0.9052200317382812,0.012441679835319519,0.1061061061061061
54,2221.0,2539.0,33.0,421.0,0.9853593707084656,0.8406510353088379,0.9072712659835815,0.012830481864511967,0.10810810810810811
55,2226.0,2536.0,36.0,416.0,0.9840849041938782,0.8425435423851013,0.9078303575515747,0.013996889814734459,0.11011011011011011
56,2231.0,2534.0,38.0,411.0,0.9832525253295898,0.8444360494613647,0.9085726141929626,0.014774494804441929,0.11211211211211211
57,2239.0,2534.0,38.0,403.0,0.9833113551139832,0.8474640250205994,0.9103476405143738,0.014774494804441929,0.11411411411411411
58,2245.0,2534.0,38.0,397.0,0.9833552241325378,0.8497350215911865,0.9116751551628113,0.014774494804441929,0.11611611611611611
59,2253.0,2534.0,38.0,389.0,0.9834133386611938,0.8527630567550659,0.9134401082992554,0.014774494804441929,0.11811811811811812
60,2260.0,2534.0,38.0,382.0,0.9834638833999634,0.8554125428199768,0.9149797558784485,0.014774494804441929,0.12012012012012012
61,2265.0,2533.0,39.0,377.0,0.9830729365348816,0.8573050498962402,0.9158916473388672,0.015163296833634377,0.12212212212212212
62,2268.0,2532.0,40.0,374.0,0.9826689958572388,0.8584405779838562,0.9163636565208435,0.015552099794149399,0.12412412412412413
63,2271.0,2531.0,41.0,371.0,0.9822664260864258,0.8595761060714722,0.9168348908424377,0.01594090275466442,0.12612612612612611
64,2278.0,2531.0,41.0,364.0,0.9823199510574341,0.8622255921363831,0.9183632135391235,0.01594090275466442,0.12812812812812813
65,2279.0,2530.0,42.0,363.0,0.9819043278694153,0.8626040816307068,0.9183961153030396,0.016329703852534294,0.13013013013013014
66,2282.0,2527.0,45.0,360.0,0.9806618094444275,0.8637396097183228,0.9184946417808533,0.01749611273407936,0.13213213213213212
67,2287.0,2527.0,45.0,355.0,0.9807032346725464,0.8656321167945862,0.9195818305015564,0.01749611273407936,0.13413413413413414
68,2289.0,2526.0,46.0,353.0,0.9802997708320618,0.8663890957832336,0.9198312163352966,0.017884913831949234,0.13613613613613612
69,2292.0,2525.0,47.0,350.0,0.9799059629440308,0.8675246238708496,0.9202971458435059,0.018273716792464256,0.13813813813813813
70,2299.0,2525.0,47.0,343.0,0.9799659252166748,0.8701741099357605,0.9218123555183411,0.018273716792464256,0.14014014014014015
71,2306.0,2524.0,48.0,336.0,0.9796091914176941,0.8728235960006714,0.9231384992599487,0.01866251975297928,0.14214214214214213
72,2313.0,2524.0,48.0,329.0,0.9796696305274963,0.875473141670227,0.924645185470581,0.01866251975297928,0.14414414414414414
73,2320.0,2522.0,50.0,322.0,0.9789029359817505,0.8781226277351379,0.9257781505584717,0.019440123811364174,0.14614614614614616
74,2326.0,2522.0,50.0,316.0,0.9789562225341797,0.8803936243057251,0.9270625710487366,0.019440123811364174,0.14814814814814814
75,2328.0,2522.0,50.0,314.0,0.978973925113678,0.8811506628990173,0.9274900555610657,0.019440123811364174,0.15015015015015015
76,2332.0,2522.0,50.0,310.0,0.979009211063385,0.8826646208763123,0.9283439517021179,0.019440123811364174,0.15215215215215216
77,2335.0,2522.0,50.0,307.0,0.9790356159210205,0.8838001489639282,0.9289835095405579,0.019440123811364174,0.15415415415415415
78,2342.0,2521.0,51.0,300.0,0.9786878228187561,0.8864496350288391,0.9302879571914673,0.019828926771879196,0.15615615615615616
79,2347.0,2517.0,55.0,295.0,0.9771023988723755,0.8883421421051025,0.9306105971336365,0.021384136751294136,0.15815815815815815
80,2351.0,2517.0,55.0,291.0,0.977140486240387,0.8898561596870422,0.9314579963684082,0.021384136751294136,0.16016016016016016
81,2354.0,2516.0,56.0,288.0,0.9767634868621826,0.8909916877746582,0.931908130645752,0.02177293971180916,0.16216216216216217
82,2360.0,2513.0,59.0,282.0,0.9756097793579102,0.8932626843452454,0.9326220154762268,0.022939346730709076,0.16416416416416416
83,2362.0,2512.0,60.0,280.0,0.9752270579338074,0.8940196633338928,0.9328594207763672,0.023328149691224098,0.16616616616616617
84,2364.0,2512.0,60.0,278.0,0.9752475023269653,0.8947767019271851,0.9332807064056396,0.023328149691224098,0.16816816816816815
85,2368.0,2512.0,60.0,274.0,0.9752883315086365,0.89629065990448,0.9341222643852234,0.023328149691224098,0.17017017017017017
86,2372.0,2512.0,60.0,270.0,0.9753289222717285,0.8978046774864197,0.9349625706672668,0.023328149691224098,0.17217217217217218
87,2377.0,2512.0,60.0,265.0,0.9753795862197876,0.8996971845626831,0.936011016368866,0.023328149691224098,0.17417417417417416
88,2384.0,2512.0,60.0,258.0,0.9754500985145569,0.9023467302322388,0.9374754428863525,0.023328149691224098,0.17617617617617617
89,2393.0,2511.0,61.0,249.0,0.9751425981521606,0.9057531952857971,0.9391679763793945,0.02371695265173912,0.1781781781781782
90,2398.0,2511.0,61.0,244.0,0.9751931428909302,0.9076457023620605,0.9402077794075012,0.02371695265173912,0.18018018018018017
91,2407.0,2511.0,61.0,235.0,0.9752836227416992,0.9110522270202637,0.9420743584632874,0.02371695265173912,0.18218218218218218
92,2414.0,2510.0,62.0,228.0,0.9749596118927002,0.9137017130851746,0.9433372616767883,0.024105753749608994,0.1841841841841842
93,2420.0,2509.0,63.0,222.0,0.9746274948120117,0.9159727692604065,0.9443902373313904,0.024494556710124016,0.18618618618618618
94,2423.0,2506.0,66.0,219.0,0.9734833240509033,0.9171082377433777,0.9444552659988403,0.025660963729023933,0.1881881881881882
95,2427.0,2506.0,66.0,215.0,0.973525881767273,0.9186222553253174,0.9452775120735168,0.025660963729023933,0.19019019019019018
96,2431.0,2506.0,66.0,211.0,0.9735682606697083,0.9201362729072571,0.9460984468460083,0.025660963729023933,0.1921921921921922
97,2439.0,2506.0,66.0,203.0,0.973652720451355,0.9231642484664917,0.9477365612983704,0.025660963729023933,0.1941941941941942
98,2443.0,2506.0,66.0,199.0,0.9736946821212769,0.9246782660484314,0.9485536813735962,0.025660963729023933,0.1961961961961962
99,2448.0,2505.0,67.0,194.0,0.9733598232269287,0.9265707731246948,0.9493891596794128,0.026049766689538956,0.1981981981981982
100,2454.0,2505.0,67.0,188.0,0.9734232425689697,0.928841769695282,0.9506101012229919,0.026049766689538956,0.20020020020020018
101,2456.0,2505.0,67.0,186.0,0.9734442830085754,0.9295988082885742,0.9510164856910706,0.026049766689538956,0.2022022022022022
102,2466.0,2505.0,67.0,176.0,0.9735491275787354,0.9333838224411011,0.9530434608459473,0.026049766689538956,0.2042042042042042
103,2468.0,2505.0,67.0,174.0,0.9735700488090515,0.9341408014297485,0.9534479379653931,0.026049766689538956,0.2062062062062062
104,2473.0,2505.0,67.0,169.0,0.9736220240592957,0.936033308506012,0.9544577598571777,0.026049766689538956,0.2082082082082082
105,2477.0,2504.0,68.0,165.0,0.9732809662818909,0.9375473260879517,0.9550800323486328,0.026438569650053978,0.21021021021021022
106,2483.0,2503.0,69.0,159.0,0.9729623794555664,0.9398183226585388,0.9561032056808472,0.026827372610569,0.2122122122122122
107,2488.0,2503.0,69.0,154.0,0.9730152487754822,0.9417108297348022,0.9571071267127991,0.026827372610569,0.21421421421421422
108,2492.0,2499.0,73.0,150.0,0.9715399742126465,0.9432248473167419,0.9571730494499207,0.02838258072733879,0.21621621621621623
109,2496.0,2497.0,75.0,146.0,0.9708284735679626,0.9447388052940369,0.9576059579849243,0.029160186648368835,0.2182182182182182
110,2499.0,2496.0,76.0,143.0,0.9704854488372803,0.9458743333816528,0.958021879196167,0.029548989608883858,0.22022022022022023
111,2504.0,2496.0,76.0,138.0,0.9705426096916199,0.9477668404579163,0.9590195417404175,0.029548989608883858,0.2222222222222222
112,2509.0,2495.0,77.0,133.0,0.9702242612838745,0.9496593475341797,0.9598316550254822,0.02993779070675373,0.22422422422422422
113,2515.0,2495.0,77.0,127.0,0.9702932238578796,0.9519303441047668,0.9610240459442139,0.02993779070675373,0.22622622622622623
114,2518.0,2495.0,77.0,124.0,0.9703275561332703,0.9530658721923828,0.9616192579269409,0.02993779070675373,0.22822822822822822
115,2519.0,2495.0,77.0,123.0,0.9703390002250671,0.9534443616867065,0.9618175029754639,0.02993779070675373,0.23023023023023023
116,2522.0,2494.0,78.0,120.0,0.9700000286102295,0.9545798897743225,0.9622281789779663,0.030326593667268753,0.23223223223223222
117,2527.0,2494.0,78.0,115.0,0.9700576066970825,0.9564723968505859,0.9632170796394348,0.030326593667268753,0.23423423423423423
118,2531.0,2492.0,80.0,111.0,0.9693604111671448,0.9579863548278809,0.9636397957801819,0.031104199588298798,0.23623623623623624
119,2536.0,2492.0,80.0,106.0,0.9694189429283142,0.9598788619041443,0.964625358581543,0.031104199588298798,0.23823823823823823
120,2538.0,2492.0,80.0,104.0,0.9694423079490662,0.9606359004974365,0.9650189876556396,0.031104199588298798,0.24024024024024024
121,2542.0,2492.0,80.0,100.0,0.9694889187812805,0.9621498584747314,0.9658054709434509,0.031104199588298798,0.24224224224224225
122,2545.0,2492.0,80.0,97.0,0.9695237874984741,0.9632853865623474,0.9663945436477661,0.031104199588298798,0.24424424424424424
123,2549.0,2491.0,81.0,93.0,0.9692015051841736,0.9647994041442871,0.9669954180717468,0.03149300068616867,0.24624624624624625
124,2553.0,2489.0,83.0,89.0,0.9685128927230835,0.9663134217262268,0.9674118757247925,0.032270606607198715,0.24824824824824826
125,2554.0,2487.0,85.0,88.0,0.9677908420562744,0.9666919112205505,0.9672410488128662,0.03304821252822876,0.2502502502502503
126,2558.0,2485.0,87.0,84.0,0.9671077728271484,0.9682059288024902,0.9676564931869507,0.033825814723968506,0.25225225225225223
127,2559.0,2484.0,88.0,83.0,0.9667547941207886,0.968584418296814,0.9676687717437744,0.03421461954712868,0.25425425425425424
128,2563.0,2484.0,88.0,79.0,0.9668049812316895,0.9700984358787537,0.9684488773345947,0.03421461954712868,0.25625625625625625
129,2567.0,2483.0,89.0,75.0,0.9664909839630127,0.9716123938560486,0.9690449237823486,0.03460342064499855,0.25825825825825827
130,2569.0,2483.0,89.0,73.0,0.9665161967277527,0.9723694324493408,0.9694339632987976,0.03460342064499855,0.2602602602602603
131,2571.0,2482.0,90.0,71.0,0.9661781191825867,0.9731264114379883,0.9696398377418518,0.03499222546815872,0.26226226226226224
132,2573.0,2481.0,91.0,69.0,0.9658408164978027,0.9738834500312805,0.9698454737663269,0.035381026566028595,0.26426426426426425
133,2575.0,2481.0,91.0,67.0,0.9658664464950562,0.974640429019928,0.9702336192131042,0.035381026566028595,0.26626626626626626
134,2578.0,2481.0,91.0,64.0,0.9659048318862915,0.975775957107544,0.9708153009414673,0.035381026566028595,0.2682682682682683
135,2581.0,2481.0,91.0,61.0,0.9659430980682373,0.9769114255905151,0.9713963270187378,0.035381026566028595,0.2702702702702703
136,2582.0,2480.0,92.0,60.0,0.9655945897102356,0.9772899150848389,0.9714070558547974,0.03576982766389847,0.27227227227227224
137,2582.0,2480.0,92.0,60.0,0.9655945897102356,0.9772899150848389,0.9714070558547974,0.03576982766389847,0.27427427427427425
138,2584.0,2480.0,92.0,58.0,0.9656203389167786,0.9780469536781311,0.9717938899993896,0.03576982766389847,0.27627627627627627
139,2584.0,2479.0,93.0,58.0,0.9652596116065979,0.9780469536781311,0.9716112017631531,0.03615863248705864,0.2782782782782783
140,2584.0,2477.0,95.0,58.0,0.9645389914512634,0.9780469536781311,0.9712460041046143,0.036936234682798386,0.2802802802802803
141,2587.0,2477.0,95.0,55.0,0.9645786881446838,0.9791824221611023,0.9718257188796997,0.036936234682798386,0.2822822822822823
142,2587.0,2475.0,97.0,55.0,0.9638599157333374,0.9791824221611023,0.97146075963974,0.03771384060382843,0.28428428428428426
143,2587.0,2474.0,98.0,55.0,0.9635009169578552,0.9791824221611023,0.9712783694267273,0.0381026454269886,0.2862862862862863
144,2589.0,2473.0,99.0,53.0,0.9631696343421936,0.9799394607543945,0.9714821577072144,0.038491446524858475,0.2882882882882883
145,2589.0,2473.0,99.0,53.0,0.9631696343421936,0.9799394607543945,0.9714821577072144,0.038491446524858475,0.2902902902902903
146,2589.0,2472.0,100.0,53.0,0.9628114700317383,0.9799394607543945,0.971299946308136,0.03888024762272835,0.2922922922922923
147,2589.0,2472.0,100.0,53.0,0.9628114700317383,0.9799394607543945,0.971299946308136,0.03888024762272835,0.29429429429429427
148,2592.0,2472.0,100.0,50.0,0.9628528952598572,0.9810749292373657,0.9718785285949707,0.03888024762272835,0.2962962962962963
149,2595.0,2471.0,101.0,47.0,0.9625371098518372,0.9822104573249817,0.9722742438316345,0.03926905244588852,0.2982982982982983
150,2599.0,2471.0,101.0,43.0,0.962592601776123,0.9837244749069214,0.9730437994003296,0.03926905244588852,0.3003003003003003
151,2600.0,2471.0,101.0,42.0,0.9626064300537109,0.9841029644012451,0.9732360243797302,0.03926905244588852,0.3023023023023023
152,2603.0,2471.0,101.0,39.0,0.9626479148864746,0.9852384328842163,0.9738122224807739,0.03926905244588852,0.30430430430430433
153,2604.0,2470.0,102.0,38.0,0.9623059630393982,0.9856169819831848,0.9738219976425171,0.03965785354375839,0.3063063063063063
154,2604.0,2468.0,104.0,38.0,0.9615952968597412,0.9856169819831848,0.973457932472229,0.04043545946478844,0.3083083083083083
155,2605.0,2468.0,104.0,37.0,0.961609423160553,0.9859954714775085,0.973649799823761,0.04043545946478844,0.3103103103103103
156,2606.0,2465.0,107.0,36.0,0.9605602622032166,0.9863739609718323,0.9732959866523743,0.041601866483688354,0.3123123123123123
157,2607.0,2464.0,108.0,35.0,0.960220992565155,0.986752450466156,0.9733059406280518,0.04199066758155823,0.31431431431431434
158,2607.0,2463.0,109.0,35.0,0.9598674774169922,0.986752450466156,0.9731243252754211,0.0423794724047184,0.3163163163163163
159,2608.0,2462.0,110.0,34.0,0.9595290422439575,0.9871309399604797,0.9731343388557434,0.04276827350258827,0.3183183183183183
160,2608.0,2460.0,112.0,34.0,0.9588235020637512,0.9871309399604797,0.9727713465690613,0.04354587942361832,0.3203203203203203
161,2608.0,2459.0,113.0,34.0,0.9584711790084839,0.9871309399604797,0.9725899696350098,0.04393468052148819,0.32232232232232233
162,2608.0,2458.0,114.0,34.0,0.9581190347671509,0.9871309399604797,0.972408652305603,0.04432348534464836,0.32432432432432434
163,2608.0,2454.0,118.0,34.0,0.9567131400108337,0.9871309399604797,0.9716840386390686,0.04587869346141815,0.3263263263263263
164,2608.0,2453.0,119.0,34.0,0.9563623070716858,0.9871309399604797,0.9715030789375305,0.046267494559288025,0.3283283283283283
165,2608.0,2452.0,120.0,34.0,0.9560117125511169,0.9871309399604797,0.9713221788406372,0.046656299382448196,0.3303303303303303
166,2609.0,2451.0,121.0,33.0,0.9556776285171509,0.9875094890594482,0.971332848072052,0.04704510048031807,0.33233233233233234
167,2612.0,2449.0,123.0,30.0,0.9550274014472961,0.9886449575424194,0.9715454578399658,0.047822706401348114,0.33433433433433435
168,2612.0,2448.0,124.0,30.0,0.9546783566474915,0.9886449575424194,0.9713647961616516,0.04821150749921799,0.3363363363363363
169,2612.0,2448.0,124.0,30.0,0.9546783566474915,0.9886449575424194,0.9713647961616516,0.04821150749921799,0.3383383383383383
170,2614.0,2447.0,125.0,28.0,0.9543629288673401,0.9894019961357117,0.9715666174888611,0.04860031232237816,0.34034034034034033
171,2615.0,2445.0,127.0,27.0,0.9536834359169006,0.9897804856300354,0.9713967442512512,0.049377914518117905,0.34234234234234234
172,2616.0,2445.0,127.0,26.0,0.9537003040313721,0.9901589751243591,0.9715877175331116,0.049377914518117905,0.34434434434434436
173,2616.0,2445.0,127.0,26.0,0.9537003040313721,0.9901589751243591,0.9715877175331116,0.049377914518117905,0.34634634634634637
174,2616.0,2444.0,128.0,26.0,0.9533527493476868,0.9901589751243591,0.9714073538780212,0.049766719341278076,0.3483483483483483
175,2616.0,2441.0,131.0,26.0,0.952311635017395,0.9901589751243591,0.9708665609359741,0.050933126360177994,0.35035035035035034
176,2616.0,2440.0,132.0,26.0,0.9519650936126709,0.9901589751243591,0.9706864356994629,0.05132192745804787,0.35235235235235235
177,2616.0,2440.0,132.0,26.0,0.9519650936126709,0.9901589751243591,0.9706864356994629,0.05132192745804787,0.35435435435435436
178,2618.0,2439.0,133.0,24.0,0.9516539573669434,0.9909159541130066,0.9708881974220276,0.05171073228120804,0.3563563563563564
179,2618.0,2439.0,133.0,24.0,0.9516539573669434,0.9909159541130066,0.9708881974220276,0.05171073228120804,0.35835835835835833
180,2618.0,2437.0,135.0,24.0,0.9509626030921936,0.9909159541130066,0.970528244972229,0.052488334476947784,0.36036036036036034
181,2618.0,2436.0,136.0,24.0,0.9506173133850098,0.9909159541130066,0.9703484177589417,0.052877139300107956,0.36236236236236236
182,2618.0,2436.0,136.0,24.0,0.9506173133850098,0.9909159541130066,0.9703484177589417,0.052877139300107956,0.36436436436436437
183,2618.0,2434.0,138.0,24.0,0.9499274492263794,0.9909159541130066,0.9699888825416565,0.053654745221138,0.3663663663663664
184,2618.0,2434.0,138.0,24.0,0.9499274492263794,0.9909159541130066,0.9699888825416565,0.053654745221138,0.3683683683683684
185,2618.0,2433.0,139.0,24.0,0.9495828747749329,0.9909159541130066,0.9698092341423035,0.054043546319007874,0.37037037037037035
186,2618.0,2433.0,139.0,24.0,0.9495828747749329,0.9909159541130066,0.9698092341423035,0.054043546319007874,0.37237237237237236
187,2618.0,2433.0,139.0,24.0,0.9495828747749329,0.9909159541130066,0.9698092341423035,0.054043546319007874,0.3743743743743744
188,2618.0,2432.0,140.0,24.0,0.9492385983467102,0.9909159541130066,0.9696296453475952,0.05443234741687775,0.3763763763763764
189,2620.0,2430.0,142.0,22.0,0.948587954044342,0.9916729927062988,0.9696521162986755,0.05520995333790779,0.3783783783783784
190,2621.0,2430.0,142.0,21.0,0.9486066102981567,0.9920514822006226,0.9698427319526672,0.05520995333790779,0.38038038038038036
191,2621.0,2429.0,143.0,21.0,0.94826340675354,0.9920514822006226,0.9696633219718933,0.055598754435777664,0.38238238238238237
192,2622.0,2427.0,145.0,20.0,0.9475966691970825,0.9924299716949463,0.9694952964782715,0.05637636035680771,0.3843843843843844
193,2622.0,2427.0,145.0,20.0,0.9475966691970825,0.9924299716949463,0.9694952964782715,0.05637636035680771,0.3863863863863864
194,2623.0,2427.0,145.0,19.0,0.9476156234741211,0.99280846118927,0.9696857929229736,0.05637636035680771,0.3883883883883884
195,2624.0,2426.0,146.0,18.0,0.9472924470901489,0.9931869506835938,0.9696969985961914,0.05676516145467758,0.39039039039039036
196,2624.0,2426.0,146.0,18.0,0.9472924470901489,0.9931869506835938,0.9696969985961914,0.05676516145467758,0.3923923923923924
197,2624.0,2425.0,147.0,18.0,0.9469505548477173,0.9931869506835938,0.9695178270339966,0.05715396627783775,0.3943943943943944
198,2624.0,2425.0,147.0,18.0,0.9469505548477173,0.9931869506835938,0.9695178270339966,0.05715396627783775,0.3963963963963964
199,2624.0,2425.0,147.0,18.0,0.9469505548477173,0.9931869506835938,0.9695178270339966,0.05715396627783775,0.3983983983983984
200,2624.0,2422.0,150.0,18.0,0.9459264874458313,0.9931869506835938,0.9689807891845703,0.05832037329673767,0.40040040040040037
201,2625.0,2420.0,152.0,17.0,0.9452646970748901,0.9935654997825623,0.968813419342041,0.059097979217767715,0.4024024024024024
202,2625.0,2420.0,152.0,17.0,0.9452646970748901,0.9935654997825623,0.968813419342041,0.059097979217767715,0.4044044044044044
203,2626.0,2420.0,152.0,16.0,0.945284366607666,0.993943989276886,0.9690036773681641,0.059097979217767715,0.4064064064064064
204,2626.0,2418.0,154.0,16.0,0.9446043372154236,0.993943989276886,0.968646228313446,0.05987558141350746,0.4084084084084084
205,2626.0,2417.0,155.0,16.0,0.9442646503448486,0.993943989276886,0.968467652797699,0.06026438623666763,0.41041041041041043
206,2626.0,2416.0,156.0,16.0,0.9439252614974976,0.993943989276886,0.9682890772819519,0.060653187334537506,0.4124124124124124
207,2626.0,2416.0,156.0,16.0,0.9439252614974976,0.993943989276886,0.9682890772819519,0.060653187334537506,0.4144144144144144
208,2626.0,2416.0,156.0,16.0,0.9439252614974976,0.993943989276886,0.9682890772819519,0.060653187334537506,0.4164164164164164
209,2627.0,2416.0,156.0,15.0,0.9439454078674316,0.9943224787712097,0.9684792757034302,0.060653187334537506,0.4184184184184184
210,2628.0,2414.0,158.0,14.0,0.9432878494262695,0.9947009682655334,0.9683124423027039,0.06143079325556755,0.42042042042042044
211,2628.0,2414.0,158.0,14.0,0.9432878494262695,0.9947009682655334,0.9683124423027039,0.06143079325556755,0.4224224224224224
212,2628.0,2414.0,158.0,14.0,0.9432878494262695,0.9947009682655334,0.9683124423027039,0.06143079325556755,0.4244244244244244
213,2628.0,2413.0,159.0,14.0,0.9429494142532349,0.9947009682655334,0.9681341052055359,0.061819594353437424,0.4264264264264264
214,2628.0,2412.0,160.0,14.0,0.9426112174987793,0.9947009682655334,0.9679558277130127,0.062208399176597595,0.42842842842842843
215,2628.0,2411.0,161.0,14.0,0.9422731995582581,0.9947009682655334,0.9677775502204895,0.06259720027446747,0.43043043043043044
216,2628.0,2408.0,164.0,14.0,0.9412607550621033,0.9947009682655334,0.9672432541847229,0.06376361101865768,0.43243243243243246
217,2628.0,2408.0,164.0,14.0,0.9412607550621033,0.9947009682655334,0.9672432541847229,0.06376361101865768,0.4344344344344344
218,2628.0,2406.0,166.0,14.0,0.9405869841575623,0.9947009682655334,0.9668874144554138,0.06454121321439743,0.4364364364364364
219,2628.0,2404.0,168.0,14.0,0.9399141669273376,0.9947009682655334,0.9665318131446838,0.06531881541013718,0.43843843843843844
220,2628.0,2403.0,169.0,14.0,0.939578115940094,0.9947009682655334,0.9663541316986084,0.06570762395858765,0.44044044044044045
221,2629.0,2402.0,170.0,13.0,0.9392639994621277,0.9950794577598572,0.9663664698600769,0.06609642505645752,0.44244244244244246
222,2629.0,2401.0,171.0,13.0,0.9389285445213318,0.9950794577598572,0.966188907623291,0.06648522615432739,0.4444444444444444
223,2630.0,2398.0,174.0,12.0,0.9379457831382751,0.9954580068588257,0.9658464789390564,0.06765162944793701,0.44644644644644643
224,2630.0,2398.0,174.0,12.0,0.9379457831382751,0.9954580068588257,0.9658464789390564,0.06765162944793701,0.44844844844844844
225,2630.0,2397.0,175.0,12.0,0.9376114010810852,0.9954580068588257,0.9656691551208496,0.06804043799638748,0.45045045045045046
226,2630.0,2397.0,175.0,12.0,0.9376114010810852,0.9954580068588257,0.9656691551208496,0.06804043799638748,0.45245245245245247
227,2630.0,2396.0,176.0,12.0,0.9372772574424744,0.9954580068588257,0.9654919505119324,0.06842923909425735,0.4544544544544544
228,2631.0,2394.0,178.0,11.0,0.9366322755813599,0.9958364963531494,0.9653274416923523,0.0692068412899971,0.45645645645645644
229,2631.0,2394.0,178.0,11.0,0.9366322755813599,0.9958364963531494,0.9653274416923523,0.0692068412899971,0.45845845845845845
230,2631.0,2393.0,179.0,11.0,0.9362989068031311,0.9958364963531494,0.9651504158973694,0.06959564238786697,0.46046046046046046
231,2631.0,2389.0,183.0,11.0,0.9349679946899414,0.9958364963531494,0.964442789554596,0.07115085422992706,0.4624624624624625
232,2631.0,2386.0,186.0,11.0,0.9339722990989685,0.9958364963531494,0.9639127850532532,0.07231726497411728,0.46446446446446443
233,2631.0,2386.0,186.0,11.0,0.9339722990989685,0.9958364963531494,0.9639127850532532,0.07231726497411728,0.46646646646646645
234,2631.0,2384.0,188.0,11.0,0.9333096742630005,0.9958364963531494,0.9635598063468933,0.07309486716985703,0.46846846846846846
235,2631.0,2381.0,191.0,11.0,0.9323174953460693,0.9958364963531494,0.9630307555198669,0.07426127791404724,0.47047047047047047
236,2631.0,2380.0,192.0,11.0,0.9319872260093689,0.9958364963531494,0.9628545045852661,0.07465007901191711,0.4724724724724725
237,2631.0,2378.0,194.0,11.0,0.9313274621963501,0.9958364963531494,0.9625023007392883,0.07542768120765686,0.4744744744744745
238,2631.0,2376.0,196.0,11.0,0.9306685328483582,0.9958364963531494,0.9621502757072449,0.0762052908539772,0.47647647647647645
239,2631.0,2376.0,196.0,11.0,0.9306685328483582,0.9958364963531494,0.9621502757072449,0.0762052908539772,0.47847847847847846
240,2631.0,2375.0,197.0,11.0,0.9303394556045532,0.9958364963531494,0.9619743824005127,0.07659409195184708,0.4804804804804805
241,2631.0,2374.0,198.0,11.0,0.9300106167793274,0.9958364963531494,0.9617985486984253,0.07698289304971695,0.4824824824824825
